read_code,icd10_code,mapping_status,refine_flag,add_code_flag,element_num,block_num
1AA..,N40X,G,C,C,0,0
1AC0.,R34X,D,C,C,0,0
1AC0.,N20,R,M,C,0,0
1AC0.,N21,R,M,C,0,0
1AC0.,N990,R,C,C,0,0
1AC0.,O033,R,C,C,0,0
1AC0.,O038,R,C,C,0,0
1AC0.,O043,R,C,C,0,0
1AC0.,O048,R,C,C,0,0
1AC0.,O053,R,C,C,0,0
1AC0.,O058,R,C,C,0,0
1AC0.,O063,R,C,C,0,0
1AC0.,O068,R,C,C,0,0
1AC0.,O073,R,C,C,0,0
1AC0.,O078,R,C,C,0,0
1AC0.,O084,R,C,C,0,0
1AC0.,P960,R,C,C,0,0
1AC0.,T370,R,C,P,0,0
1AC0.,T795,R,C,P,0,0
1AC1.,R34X,D,C,C,0,0
1AC1.,N990,R,C,C,0,0
1AC1.,O033,R,C,C,0,0
1AC1.,O038,R,C,C,0,0
1AC1.,O043,R,C,C,0,0
1AC1.,O048,R,C,C,0,0
1AC1.,O053,R,C,C,0,0
1AC1.,O058,R,C,C,0,0
1AC1.,O063,R,C,C,0,0
1AC1.,O068,R,C,C,0,0
1AC1.,O073,R,C,C,0,0
1AC1.,O078,R,C,C,0,0
1AC1.,O084,R,C,C,0,0
1AC1.,O088,R,C,C,0,0
1AC2.,R35X,D,C,C,0,0
1AC2.,F453,R,C,C,0,0
1AE..,N948,G,C,C,0,0
1AF..,R35X,G,C,C,0,0
1AZ3.,R391,G,C,C,0,0
1B1..,R450,G,C,C,0,0
1B1A0,R413,D,C,C,0,0
1B1A0,R411,A,C,C,0,0
1B1A0,R412,A,C,C,0,0
1B1A0,F04X,R,C,C,0,0
1B1A0,F067,R,C,C,0,0
1B1A0,F106,R,C,C,0,0
1B1A0,F116,R,C,C,0,0
1B1A0,F126,R,C,C,0,0
1B1A0,F136,R,C,C,0,0
1B1A0,F146,R,C,C,0,0
1B1A0,F156,R,C,C,0,0
1B1A0,F166,R,C,C,0,0
1B1A0,F176,R,C,C,0,0
1B1A0,F186,R,C,C,0,0
1B1A0,F196,R,C,C,0,0
1B1A0,G409,R,C,C,0,0
1B1A0,G454,R,C,C,0,0
1B1B0,G470,G,C,C,0,0
1B1B1,G470,G,C,C,0,0
1B1B2,G470,G,C,C,0,0
1B1D.,F515,G,C,C,0,0
1B1E.,R443,D,C,C,0,0
1B1E.,R440,A,C,C,0,0
1B1E.,R441,A,C,C,0,0
1B1E.,R442,A,C,C,0,0
1B1F.,R478,G,C,C,0,0
1B1G0,R51X,G,C,C,0,0
1B1G1,R51X,G,C,C,0,0
1B1I.,R681,G,C,C,0,0
1B1L.,F432,G,C,C,0,0
1B1N.,R458,G,C,C,0,0
1B1O.,R451,G,C,C,0,0
1B2..,R258,D,C,C,0,0
1B2..,R25,A,M,C,0,0
1B2Z.,R258,D,C,C,0,0
1B2Z.,R25,A,M,C,0,0
1B322,M628,G,C,C,0,0
1B33.,G839,D,C,C,0,0
1B33.,G83,A,M,C,0,0
1B41.,R202,E,C,C,0,0
1B42.,R202,D,C,C,0,0
1B42.,F446,R,C,C,0,0
1B42.,F458,R,C,C,0,0
1B43.,R202,D,C,C,0,0
1B43.,F446,R,C,C,0,0
1B43.,F458,R,C,C,0,0
1B44.,R208,G,C,C,0,0
1B440,R200,D,C,C,0,0
1B440,F446,R,C,C,0,0
1B440,F458,R,C,C,0,0
1B441,R478,G,C,C,0,0
1B54.,R42X,G,C,C,0,0
1B62.,R55X,G,C,C,0,0
1B68.,R55X,G,C,C,0,0
1B74.,H433,G,C,C,0,0
1B75.,H540,D,C,C,0,0
1B75.,H541,A,C,C,0,0
1B75.,H544,A,C,C,0,0
1B75.,B73X,R,C,C,0,0
1B75.,H161,R,C,C,0,0
1B75.,H310,R,C,C,0,0
1B75.,H531,R,C,C,0,0
1B75.,H535,R,C,C,0,0
1B75.,H536,R,C,C,0,0
1B76.,H538,G,C,C,0,0
1B86.,H578,G,C,C,0,0
1B88.,H041,G,C,C,0,0
1B92.,F985,G,C,C,0,0
1B93.,R478,D,C,C,0,0
1B93.,F80,R,M,C,0,0
1BA2.,R51X,G,C,C,0,0
1BA3.,R51X,G,C,C,0,0
1BA4.,R51X,D,C,C,0,0
1BA4.,F454,R,C,C,0,0
1BA4.,G43,R,M,C,0,0
1BA4.,G44,R,M,C,0,0
1BA4.,G971,R,C,C,0,0
1BA4.,O294,R,C,C,0,0
1BA4.,O745,R,C,C,0,0
1BA4.,O894,R,C,C,0,0
1BA4.,T885,R,C,P,0,0
1BA6.,R51X,G,C,C,0,0
1BA7.,R51X,G,C,C,0,0
1BA8.,R51X,G,C,C,0,0
1BB..,R51X,G,C,C,0,0
1BB1.,R51X,D,C,C,0,0
1BB1.,F454,R,C,C,0,0
1BB1.,G43,R,M,C,0,0
1BB1.,G44,R,M,C,0,0
1BB1.,G971,R,C,C,0,0
1BB1.,O294,R,C,C,0,0
1BB1.,O745,R,C,C,0,0
1BB1.,O894,R,C,C,0,0
1BB1.,T885,R,C,P,0,0
1BB4.,R51X,D,C,C,0,0
1BB4.,F454,R,C,C,0,0
1BB4.,G43,R,M,C,0,0
1BB4.,G44,R,M,C,0,0
1BB4.,G971,R,C,C,0,0
1BB4.,O294,R,C,C,0,0
1BB4.,O745,R,C,C,0,0
1BB4.,O894,R,C,C,0,0
1BB4.,T885,R,C,P,0,0
1BB5.,R51X,G,C,C,0,0
1BBZ.,R51X,G,C,C,0,0
1BC..,F220,G,C,C,0,0
1BD1.,R458,G,C,C,0,0
1BE..,F432,G,C,C,0,0
1BK..,R452,G,C,C,0,0
1C12.,H919,D,C,C,0,0
1C12.,H91,A,M,C,0,0
1C12.,H90,R,M,C,0,0
1C131,H904,G,C,C,0,0
1C132,H919,D,C,C,0,0
1C132,H91,A,M,C,0,0
1C133,H919,D,C,C,0,0
1C133,H91,A,M,C,0,0
1C15.,H932,D,C,C,0,0
1C15.,H931,A,C,C,0,0
1C22.,H932,G,C,C,0,0
1C23.,H932,D,C,C,0,0
1C23.,H931,A,C,C,0,0
1C24.,H932,D,C,C,0,0
1C24.,H931,A,C,C,0,0
1C25.,H932,G,C,C,0,0
1C3..,H920,G,C,C,0,0
1C32.,H920,G,C,C,0,0
1C33.,H920,G,C,C,0,0
1C3Z.,H920,G,C,C,0,0
1C4..,H921,G,C,C,0,0
1C42.,H921,G,C,C,0,0
1C43.,H922,G,C,C,0,0
1C4Z.,H921,G,C,C,0,0
1C5..,R067,G,C,C,0,0
1C52.,R067,G,C,C,0,0
1C5Z.,R067,G,C,C,0,0
1C6..,R040,G,C,C,0,0
1C62.,R040,G,C,C,0,0
1C6Z.,R040,D,C,C,0,0
1C6Z.,N948,R,C,C,0,0
1C7..,R065,G,C,C,0,0
1C72.,R065,G,C,C,0,0
1C7Z.,R065,G,C,C,0,0
1C84.,J329,G,C,C,0,0
1C85.,R220,G,C,C,0,0
1C9Z.,J029,D,C,C,0,0
1C9Z.,J02,A,M,C,0,0
1C9Z.,A360,R,C,C,0,0
1C9Z.,B002,R,C,C,0,0
1C9Z.,B085,R,C,C,0,0
1C9Z.,J111,R,C,C,0,0
1C9Z.,J312,R,C,C,0,0
1CA2.,R490,D,C,C,0,0
1CA2.,F444,R,C,C,0,0
1CB2.,R068,G,C,C,0,0
1CB3.,R070,G,C,C,0,0
1CB5.,R098,G,C,C,0,0
1CBZ.,R098,G,C,C,0,0
1CC..,J348,G,C,C,0,0
1CD..,H938,G,C,C,0,0
1D1..,R688,G,C,C,0,0
1D14.,R21X,G,C,C,0,0
1DC1.,R529,D,C,C,0,0
1DC1.,R52,A,M,C,0,0
1DC2.,R529,D,C,C,0,0
1DC2.,R52,A,M,C,0,0
1DC5.,R529,D,C,C,0,0
1DC5.,R52,A,M,C,0,0
1DC8.,R529,G,C,C,0,0
1Z00.,R69X,G,C,C,0,0
1Z01.,R69X,G,C,C,0,0
2224.,R64X,G,C,C,0,0
2225.,E86X,G,C,C,0,0
222A.,E669,G,C,C,0,0
2232.,R410,G,C,C,0,0
2233.,F059,G,C,C,0,0
2234.,R400,G,C,C,0,0
224..,R55X,G,C,C,0,0
2241.,I469,G,C,C,0,0
2242.,R092,G,C,C,0,0
2243.,R090,G,C,C,0,0
2244.,R55X,G,C,C,0,0
2253.,R458,G,C,C,0,0
2256.,R451,G,C,C,0,0
2257.,F329,D,C,C,0,0
2257.,F32,A,M,C,0,0
2257.,F33,R,M,C,0,0
2259.,R450,G,C,C,0,0
225B.,R454,G,C,C,0,0
2274.,R17X,G,C,C,0,0
2276.,R230,G,C,C,0,0
22760,R230,G,C,C,0,0
22770,R230,G,C,C,0,0
22771,R230,G,C,C,0,0
2284.,E348,G,C,C,0,0
22A1.,R628,G,C,C,0,0
22A2.,R628,G,C,C,0,0
22A6.,R628,G,C,C,0,0
22C2.,R600,G,C,C,0,0
22C3.,R600,G,C,C,0,0
22C40,R600,D,C,C,0,0
22C40,I871,R,C,C,0,0
22C6.,R600,G,C,C,0,0
22C7.,R600,G,C,C,0,0
22C9.,R600,G,C,C,0,0
22D8.,L680,G,C,C,0,0
22E2.,H184,G,C,C,0,0
22E5.,H269,D,C,C,0,0
22E5.,H26,A,M,C,0,0
22E5.,H25,R,M,C,0,0
22E7.,H052,G,C,C,0,0
22E9.,H113,G,C,C,0,0
22EE.,H269,D,C,C,0,0
22EE.,H26,A,M,C,0,0
22EE.,H25,R,M,C,0,0
22F2.,M852,G,C,C,0,0
22G2.,K118,G,C,C,0,0
22H2.,E049,D,C,C,0,0
22H2.,E04,A,M,C,0,0
22I2.,R628,G,C,C,0,0
22I4.,E300,G,C,C,0,0
22I6.,E343,G,C,C,0,0
22J5.,R959,D,C,C,0,0
22J5.,R950,A,C,C,0,0
22K4.,E669,G,C,C,0,0
22K5.,E669,G,C,C,0,0
22L4.,T793,G,C,C,0,0
2323.,R060,G,C,C,0,0
2324.,R060,G,C,C,0,0
2325.,R063,G,C,C,0,0
2326.,R062,G,C,C,0,0
232A.,R064,G,C,C,0,0
2343.,R065,G,C,C,0,0
2352.,R098,G,C,C,0,0
2353.,R068,G,C,C,0,0
2371.,M954,D,C,C,0,0
2371.,E643,R,C,C,0,0
2371.,Q677,R,C,C,0,0
2373.,M954,D,C,C,0,0
2373.,E643,R,C,C,0,0
2374.,E550,G,C,C,0,0
2375.,M954,G,C,C,0,0
2376.,M419,G,P,C,0,0
2377.,M45X,G,M,C,0,0
2382.,Q321,G,C,C,0,0
23D3.,R068,G,C,C,0,0
23E1.,J81X,G,C,C,0,0
23E2.,J181,G,C,C,0,0
23E3.,A162,D,C,C,0,0
23E3.,J984,R,C,C,0,0
23E5.,J841,G,C,C,0,0
2421.,R001,G,C,C,0,0
2422.,R001,G,C,C,0,0
2423.,R001,G,C,C,0,0
2425.,R000,G,C,C,0,0
2426.,R000,G,C,C,0,0
2427.,R000,G,C,C,0,0
2432.,R008,G,C,C,0,0
2433.,R008,G,C,C,0,0
2456.,I729,D,C,C,0,0
2456.,I72,A,M,C,0,0
2461.,R031,G,C,C,0,0
2462.,R031,G,C,C,0,0
2463.,R031,G,C,C,0,0
2465.,R030,G,C,C,0,0
2466.,R030,G,C,C,0,0
2467.,R030,G,C,C,0,0
2472.,R098,G,C,C,0,0
2473.,R098,G,C,C,0,0
2474.,R098,G,C,C,0,0
2482.,I839,D,C,C,0,0
2482.,I83,A,M,C,0,0
2482.,I85,R,M,C,0,0
2482.,I86,R,M,C,0,0
2482.,O220,R,C,C,0,0
2482.,O221,R,C,C,0,0
2482.,O224,R,C,C,0,0
2482.,O872,R,C,C,0,0
2482.,O878,R,C,C,0,0
2482.,P026,R,C,C,0,0
2482.,Q278,R,C,C,0,0
2485.,I868,G,C,C,0,0
24B7.,R012,G,C,C,0,0
24D2.,R010,G,C,C,0,0
24D3.,R011,G,C,C,0,0
24D5.,I358,G,C,C,0,0
24D7.,I378,G,C,C,0,0
2523.,K130,G,C,C,0,0
2524.,B001,G,C,C,0,0
2533.,K121,G,C,C,0,0
2535.,D692,G,C,C,0,0
2536.,R21X,G,C,C,0,0
2542.,K029,D,C,C,0,0
2542.,K02,A,M,C,0,0
2552.,K051,D,C,C,0,0
2552.,K050,A,C,C,0,0
2552.,A691,R,C,C,0,0
2552.,E52XD,D,C,C,0,1
2552.,K938A,D,C,C,1,1
2552.,K938A,D,C,C,0,2
2552.,E52XD,D,C,C,1,2
2554.,K068,G,C,C,0,0
2555.,K061,G,C,C,0,0
2556.,K068,G,C,C,0,0
2563.,K148,G,C,C,0,0
2564.,K140,D,C,C,0,0
2564.,K141,A,C,C,0,0
2564.,K142,A,C,C,0,0
2565.,Q382,D,C,C,0,0
2565.,K148,R,C,C,0,0
2566.,K145,D,C,C,0,0
2566.,Q383,R,C,C,0,0
2567.,K140,G,C,C,0,0
2568.,K132,G,C,C,0,0
2586.,L906,G,C,C,0,0
25A2.,R14X,G,C,C,0,0
25C2.,R101,G,C,C,0,0
25C3.,R101,G,C,C,0,0
25C4.,R101,G,C,C,0,0
25C5.,R104,G,C,C,0,0
25C6.,R103,G,C,C,0,0
25C7.,R104,G,C,C,0,0
25C8.,R102,G,C,C,0,0
25C9.,R104,G,C,C,0,0
25CA.,R103,G,C,C,0,0
25E..,R104,G,C,C,0,0
25E2.,R101,G,C,C,0,0
25E3.,R101,G,C,C,0,0
25E4.,R101,G,C,C,0,0
25E5.,M545,G,M,C,0,0
25E6.,R101,G,C,C,0,0
25E7.,M545,G,M,C,0,0
25E8.,R103,G,C,C,0,0
25E9.,R103,G,C,C,0,0
25EA.,R103,G,C,C,0,0
25G3.,R160,G,C,C,0,0
25G4.,R160,G,C,C,0,0
25H9.,R101,G,C,C,0,0
25J7.,R190,G,C,C,0,0
25M..,R190,G,C,C,0,0
25M1.,R190,G,C,C,0,0
25M2.,R190,G,C,C,0,0
25O..,R18X,G,C,C,0,0
25O2.,R18X,G,C,C,0,0
25O3.,R18X,G,C,C,0,0
25O4.,R18X,G,C,C,0,0
25P2.,K469,D,C,C,0,0
25P2.,K46,A,M,C,0,0
25P3.,K460,D,C,C,0,0
25P3.,K461,A,C,C,0,0
25P4.,K460,D,C,C,0,0
25P4.,K461,A,C,C,0,0
25P5.,K469,D,C,C,0,0
25P5.,K46,A,M,C,0,0
25P6.,K469,D,C,C,0,0
25P6.,K46,A,M,C,0,0
25Q3.,R190,G,C,C,0,0
2624.,N23X,G,C,C,0,0
2652.,N508,G,C,C,0,0
2653.,N508,G,C,C,0,0
2662.,Q556,G,C,C,0,0
2663.,R36X,G,C,C,0,0
2682.,N852,D,C,C,0,0
2682.,N884,R,C,C,0,0
2682.,O908,R,C,C,0,0
2689.,N948,G,C,C,0,0
26A9.,R688,G,C,C,0,0
26B2.,N62X,G,C,C,0,0
26B4.,R234,G,C,C,0,0
26B9.,R222,G,C,C,0,0
26C2.,N645,D,C,C,0,0
26C2.,O920,R,C,C,0,0
26C2.,Q838,R,C,C,0,0
26D..,N645,G,C,C,0,0
26D2.,N645,G,C,C,0,0
26D3.,N645,G,C,C,0,0
26D4.,N645,G,C,C,0,0
26D5.,N645,G,C,C,0,0
26D6.,N645,G,C,C,0,0
26G2.,N63X,G,C,C,0,0
2722.,O321,G,C,C,0,0
2723.,O322,G,C,C,0,0
2724.,O322,G,C,C,0,0
2822.,G406,D,C,C,0,0
2822.,G403,A,C,C,0,0
2823.,G403,D,C,C,0,0
2823.,G407,A,C,C,0,0
2826.,G404,G,C,C,0,0
2827.,R560,G,C,C,0,0
2833.,G819,D,C,C,0,0
2833.,G81,A,M,C,0,0
2834.,G833,D,C,C,0,0
2834.,G831,A,C,C,0,0
2834.,G832,A,C,C,0,0
2835.,G822,D,C,C,0,0
2835.,G820,A,C,C,0,0
2835.,G821,A,C,C,0,0
2836.,G825,D,C,C,0,0
2836.,G823,A,C,C,0,0
2836.,G824,A,C,C,0,0
2837.,G830,D,C,C,0,0
2837.,G801,R,C,C,0,0
2837.,G808,R,C,C,0,0
2837.,G822,R,C,C,0,0
2841.,R410,G,C,C,0,0
289..,R465,G,C,C,0,0
2943.,R252,G,C,C,0,0
2944.,R298,G,C,C,0,0
2945.,M628,G,M,C,0,0
2948.,R252,G,C,C,0,0
2951.,R253,G,C,C,0,0
296..,M624,G,P,C,0,0
2962.,M624,G,P,C,0,0
2964.,M245,G,M,C,0,0
2972.,G255,G,C,C,0,0
2973.,R258,D,C,C,0,0
2973.,G803,R,C,C,0,0
2975.,R251,D,C,C,0,0
2975.,F444,R,C,C,0,0
2975.,G20X,R,C,C,0,0
2975.,G250,R,C,C,0,0
2975.,G251,R,C,C,0,0
2975.,G252,R,C,C,0,0
2975.,R54X,R,C,C,0,0
2975.,T561,R,C,P,0,0
2977.,G252,G,C,C,0,0
2979.,G253,D,C,C,0,0
2979.,G403,R,C,C,0,0
2979.,G513,R,C,C,0,0
2979.,J392,R,C,C,0,0
297A.,G20X,G,C,C,0,0
2993.,R260,G,C,C,0,0
2996.,R268,G,C,C,0,0
2998.,R268,G,C,C,0,0
29B20,R200,G,C,C,0,0
29B3.,R201,G,C,C,0,0
29B50,R202,G,C,C,0,0
29F2.,R201,G,C,C,0,0
29H2.,R201,G,C,C,0,0
29K2.,R481,G,C,C,0,0
29L4.,R278,G,C,C,0,0
29L7.,R278,G,C,C,0,0
29L8.,R278,G,C,C,0,0
29L9.,R278,G,C,C,0,0
2A17.,R292,G,C,C,0,0
2A36.,R292,G,C,C,0,0
2B2..,G932,G,C,C,0,0
2B32.,R291,G,C,C,0,0
2B43.,F802,G,C,C,0,0
2B45.,R470,G,C,C,0,0
2B46.,R470,G,C,C,0,0
2B49.,F985,G,C,C,0,0
2B5..,R488,G,C,C,0,0
2B55.,R480,D,C,C,0,0
2B55.,F810,R,C,C,0,0
2B6B.,H544,G,C,C,0,0
2B7B.,H544,G,C,C,0,0
2BA8.,H473,G,C,C,0,0
2BB4.,H350,G,C,C,0,0
2BB6.,H358,G,C,C,0,0
2BB7.,H350,G,C,C,0,0
2BB8.,H431,G,C,C,0,0
2BB9.,H358,D,C,C,0,0
2BB9.,Q141,R,C,C,0,0
2BC3.,H534,D,C,C,0,0
2BC3.,A527D,D,C,C,0,1
2BC3.,H581A,D,C,C,1,1
2BC3.,H581A,D,C,C,0,2
2BC3.,A527D,D,C,C,1,2
2BC4.,H534,D,C,C,0,0
2BC4.,A527D,D,C,C,0,1
2BC4.,H581A,D,C,C,1,1
2BC4.,H581A,D,C,C,0,2
2BC4.,A527D,D,C,C,1,2
2BD1.,H500,G,C,C,0,0
2BD2.,H501,G,C,C,0,0
2BE..,H024,G,C,C,0,0
2BE3.,G902,G,C,C,0,0
2BF4.,H570,G,C,C,0,0
2BJ6.,H518,G,C,C,0,0
2BK2.,R432,G,C,C,0,0
2BL2.,H919,D,C,C,0,0
2BL2.,H91,A,M,C,0,0
2BL2.,H90,R,M,C,0,0
2BL3.,H919,G,C,C,0,0
2BL4.,H919,G,C,C,0,0
2BL5.,H919,G,C,C,0,0
2BM2.,H902,D,C,C,0,0
2BM2.,H900,A,C,C,0,0
2BM2.,H901,A,C,C,0,0
2BM2.,H906,A,C,C,0,0
2BM2.,H907,A,C,C,0,0
2BM2.,H908,A,C,C,0,0
2BM4.,H919,G,C,C,0,0
2BN2.,H55X,G,C,C,0,0
2BN4.,H55X,D,C,C,0,0
2BN4.,H811,R,C,C,0,0
2BN4.,H814,R,C,C,0,0
2BP3.,R430,D,C,C,0,0
2BP3.,F446,R,C,C,0,0
2BQ3.,H490,G,C,C,0,0
2BQ6.,H491,G,C,C,0,0
2BQ9.,H492,G,C,C,0,0
2BR3.,G508,G,C,C,0,0
2BR8.,G528,G,C,C,0,0
2BR9.,G510,G,C,C,0,0
2BSA.,G523,G,C,C,0,0
2C2..,D649,D,C,C,0,0
2C2..,D64,A,M,C,0,0
2C22.,D649,G,C,C,0,0
2C23.,D649,D,C,C,0,0
2C23.,D64,A,M,C,0,0
2C24.,D649,D,C,C,0,0
2C24.,D64,A,M,C,0,0
2C33.,R590,G,C,C,0,0
2C34.,R590,G,C,C,0,0
2C35.,R590,G,C,C,0,0
2C36.,R590,G,C,C,0,0
2C37.,R590,G,C,C,0,0
2C53.,R161,G,C,C,0,0
2C54.,R161,G,C,C,0,0
2C55.,R161,G,C,C,0,0
2D25.,R040,G,C,C,0,0
2D33.,J339,D,C,C,0,0
2D33.,J33,A,M,C,0,0
2D34.,J342,G,C,C,0,0
2D35.,J348,D,C,C,0,0
2D35.,Q303,R,C,C,0,0
2D35.,A527D,D,C,C,0,1
2D35.,J998A,D,C,C,1,1
2D35.,J998A,D,C,C,0,2
2D35.,A527D,D,C,C,1,2
2D36.,R600,G,C,C,0,0
2D37.,J348,G,C,C,0,0
2D3A.,R040,G,C,C,0,0
2D42.,J352,G,C,C,0,0
2D52.,M100,G,M,C,0,0
2D6..,H921,G,C,C,0,0
2D62.,H921,G,C,C,0,0
2D63.,H921,G,C,C,0,0
2D64.,H921,G,C,C,0,0
2D65.,H922,G,C,C,0,0
2D66.,H922,G,C,C,0,0
2D73.,H920,G,C,C,0,0
2D82.,H612,G,C,C,0,0
2D83.,T16X,G,C,P,0,0
2D85.,H922,G,C,C,0,0
2D97.,H720,G,C,C,0,0
2D98.,H722,G,C,C,0,0
2DA3.,R51X,G,C,C,0,0
2DB6.,J039,G,C,C,0,0
2DC2.,J312,G,C,C,0,0
2DC3.,J029,D,C,C,0,0
2DC3.,J02,A,M,P,0,0
2DC3.,A158,R,C,C,0,0
2DC3.,A168,R,C,C,0,0
2DC3.,A360,R,C,C,0,0
2DC3.,A545,R,C,C,0,0
2DC3.,A564,R,C,C,0,0
2DC3.,A691,R,C,C,0,0
2DC3.,B002,R,C,C,0,0
2DC3.,B085,R,C,C,0,0
2DC3.,J111,R,C,C,0,0
2DC3.,J312,R,C,C,0,0
2DD3.,J383,G,C,C,0,0
2DD4.,J382,G,C,C,0,0
2DD5.,J382,G,C,C,0,0
2DE2.,R061,G,C,C,0,0
2DE3.,J988,G,C,C,0,0
2DE4.,R490,G,C,C,0,0
2DE5.,R490,G,C,C,0,0
2DE6.,R491,G,C,C,0,0
2E13.,R509,G,C,C,0,0
2E33.,T68X,G,C,P,0,0
2F2..,R21X,G,C,C,0,0
2F22.,R21X,G,C,C,0,0
2F23.,R233,D,C,C,0,0
2F23.,P545,R,C,C,0,0
2F24.,R58X,D,C,C,0,0
2F24.,H113,R,C,C,0,0
2F24.,P545,R,C,C,0,0
2F24.,R233,R,C,C,0,0
2F25.,D180,G,C,P,0,0
2F3..,R238,G,C,C,0,0
2F32.,R238,G,C,C,0,0
2F4..,R229,D,C,C,0,0
2F4..,R22,A,M,C,0,0
2F52.,R238,G,C,C,0,0
2F62.,R238,G,C,C,0,0
2F63.,R238,G,C,C,0,0
2F64.,R238,G,C,C,0,0
2F65.,R238,G,C,C,0,0
2F7..,L089,D,C,P,0,0
2F7..,L08,A,M,P,0,0
2F72.,L089,D,C,P,0,0
2F72.,L08,A,M,P,0,0
2F73.,L089,D,C,P,0,0
2F73.,L08,A,M,P,0,0
2F74.,L089,D,C,P,0,0
2F74.,L08,A,M,P,0,0
2F75.,L089,D,C,P,0,0
2F75.,L08,A,M,P,0,0
2F8..,L509,D,C,C,0,0
2F8..,L50,A,M,C,0,0
2F9..,R234,G,C,C,0,0
2F93.,R234,G,C,C,0,0
2F94.,R234,G,C,C,0,0
2FA..,L988,G,C,C,0,0
2FA2.,R238,G,C,C,0,0
2FB..,L700,G,C,C,0,0
2FB2.,L700,G,C,C,0,0
2FC..,R238,G,C,C,0,0
2FC2.,L988,G,C,C,0,0
2FD2.,L729,G,C,C,0,0
2FD20,L729,D,C,C,0,0
2FD20,L72,A,M,C,0,0
2FD21,L729,D,C,C,0,0
2FD21,L72,A,M,C,0,0
2FE..,R234,G,C,C,0,0
2FE2.,R234,G,C,C,0,0
2FE20,R234,G,C,C,0,0
2FE21,R238,G,C,C,0,0
2FF2.,L984,G,C,C,0,0
2FG..,L905,G,C,C,0,0
2FG3.,L905,G,C,C,0,0
2FG4.,L905,G,C,C,0,0
2FH..,R238,G,C,C,0,0
2FH2.,R238,G,C,C,0,0
2FH20,R238,G,C,C,0,0
2FH3.,R238,G,C,C,0,0
2FH4.,R238,G,C,C,0,0
2FH5.,R238,G,C,C,0,0
2FI..,L988,G,C,C,0,0
2FI3.,L988,G,C,P,0,0
2FI4.,L988,G,C,C,0,0
2FJ..,L918,D,C,C,0,0
2FJ..,Q828,R,C,C,0,0
2FK..,R234,G,C,C,0,0
2FO..,R21X,G,C,C,0,0
2FP..,L720,G,C,C,0,0
2G23.,Q681,G,C,C,0,0
2G24.,Q874,G,C,C,0,0
2G25.,M218,G,C,C,0,0
2G26.,M151,G,C,C,0,0
2G28.,R683,G,C,C,0,0
2G29.,M218,G,C,C,0,0
2G35.,L608,G,C,C,0,0
2G50.,Q660,G,C,C,0,0
2H2..,M259,G,P,C,0,0
2H22.,M259,G,M,C,0,0
2H24.,M259,G,M,C,0,0
2H25.,M259,G,M,C,0,0
2H26.,M259,G,M,C,0,0
2H29.,M259,G,M,C,0,0
2H291,M238,G,P,C,0,0
2H2A.,M259,G,M,C,0,0
2H2B.,M259,G,M,C,0,0
2H2C.,M259,G,M,C,0,0
2H2D.,M259,G,M,C,0,0
2H32.,M254,G,P,C,0,0
2HA4.,Q740,G,C,C,0,0
2HA5.,Q740,G,C,C,0,0
2HA9.,Q742,G,C,C,0,0
2HAB.,Q766,D,C,C,0,0
2HAB.,Q765,A,C,C,0,0
2HC3.,R229,G,C,C,0,0
2HD5.,R230,G,C,P,0,0
2I15.,T140,G,C,P,0,0
2I16.,R02X,G,C,C,0,0
2I17.,I809,D,C,C,0,0
2I17.,I80,A,M,C,0,0
31340,R941,G,C,C,0,0
31341,R941,G,C,C,0,0
31342,R941,G,C,C,0,0
313A.,R941,G,C,C,0,0
3165.,Z012,G,C,C,0,0
31740,R948,G,C,C,0,0
31891,R948,G,C,C,0,0
32141,R943,G,C,C,0,0
3217.,R943,G,C,C,0,0
322..,I255,G,C,C,0,0
3222.,I255,G,C,C,0,0
323..,I219,D,C,C,0,0
323..,I21,A,M,C,0,0
323..,I22,R,M,C,0,0
323..,I252,R,C,C,0,0
323..,I258,R,C,C,0,0
3233.,I210,D,C,C,0,0
3233.,I220,R,C,C,0,0
3233.,I252,R,C,C,0,0
3233.,I258,R,C,C,0,0
3234.,I211,D,C,C,0,0
3234.,I221,R,C,C,0,0
3234.,I252,R,C,C,0,0
3234.,I258,R,C,C,0,0
3235.,I214,D,C,C,0,0
3235.,I228,R,C,C,0,0
3235.,I252,R,C,C,0,0
3235.,I258,R,C,C,0,0
3236.,I212,D,C,C,0,0
3236.,I228,R,C,C,0,0
3236.,I252,R,C,C,0,0
3236.,I258,R,C,C,0,0
323Z.,I219,D,C,C,0,0
323Z.,I21,A,M,C,0,0
323Z.,I22,R,M,C,0,0
323Z.,I252,R,C,C,0,0
323Z.,I258,R,C,C,0,0
324..,R943,G,C,C,0,0
3242.,R943,G,C,C,0,0
324Z.,R943,G,C,C,0,0
325..,R943,G,C,C,0,0
3252.,R943,G,C,C,0,0
325Z.,R943,G,C,C,0,0
326..,I494,G,C,C,0,0
3262.,I494,G,C,C,0,0
3263.,R943,G,C,C,0,0
3264.,R943,G,C,C,0,0
326Z.,I494,G,C,C,0,0
327..,R943,G,C,C,0,0
3272.,R943,G,C,C,0,0
3273.,R943,G,C,C,0,0
3274.,R943,G,C,C,0,0
327Z.,R943,G,C,C,0,0
328..,R943,G,C,C,0,0
3282.,R943,G,C,C,0,0
3283.,R943,G,C,C,0,0
328Z.,R943,G,C,C,0,0
329..,R943,G,C,C,0,0
3292.,R943,G,C,C,0,0
3293.,R943,G,C,C,0,0
