read_code,icd10_code,icd10_code_def
PKzz.,Q899,1
Py...,Q898,1
Pyu0.,Q00-Q07,2
Pyu00,Q018,1
Pyu01,Q038,1
Pyu02,Q043,1
Pyu03,Q048,1
Pyu04,Q054,1
Pyu05,Q063,1
Pyu06,Q068,1
Pyu07,Q078,1
Pyu1.,Q10-Q18,2
Pyu10,Q103,1
Pyu11,Q106,1
Pyu12,Q111,1
Pyu13,Q128,1
Pyu14,Q132,1
Pyu15,Q134,1
Pyu16,Q138,1
Pyu17,Q148,1
Pyu18,Q158,1
Pyu19,Q164,1
Pyu1A,Q165,1
Pyu1B,Q169,1
Pyu1C,Q173,1
Pyu1D,Q178,1
Pyu1E,Q182,1
Pyu1F,Q188,1
Pyu2.,Q20-Q28,2
Pyu20,Q208,1
Pyu21,Q218,1
Pyu22,Q223,1
Pyu23,Q228,1
Pyu24,Q238,1
Pyu25,Q248,1
Pyu26,Q254,1
Pyu27,Q257,1
Pyu28,Q258,1
Pyu29,Q268,1
Pyu2A,Q272,1
Pyu2B,Q278,1
Pyu2C,Q281,1
Pyu2D,Q283,1
Pyu2E,Q288,1
Pyu2F,Q209,1
Pyu2G,Q229,1
Pyu2H,Q239,1
Pyu2J,Q259,1
Pyu2K,Q289,1
Pyu3.,Q30-Q34,2
Pyu30,Q308,1
Pyu31,Q318,1
Pyu32,Q321,1
Pyu33,Q324,1
Pyu34,Q338,1
Pyu35,Q348,1
Pyu36,Q319,1
Pyu4.,Q35-Q37,2
Pyu41,Q378,1
Pyu5.,Q38-Q45,2
Pyu50,Q383,1
Pyu51,Q385,1
Pyu52,Q386,1
Pyu53,Q388,1
Pyu54,Q398,1
Pyu55,Q402,1
Pyu56,Q408,1
Pyu57,Q418,1
Pyu58,Q428,1
Pyu59,Q429,1
Pyu5A,Q432,1
Pyu5B,Q438,1
Pyu5C,Q441,1
Pyu5D,Q445,1
Pyu5E,Q447,1
Pyu5F,Q453,1
Pyu5G,Q458,1
Pyu5H,Q439,1
Pyu6.,Q50-Q56,2
Pyu60,Q503,1
Pyu61,Q506,1
Pyu62,Q512,1
Pyu63,Q518,1
Pyu64,Q524,1
Pyu65,Q527,1
Pyu66,Q528,1
Pyu67,Q548,1
Pyu68,Q552,1
Pyu69,Q554,1
Pyu6A,Q556,1
Pyu6B,Q558,1
Pyu7.,Q60-Q64,2
Pyu70,Q618,1
Pyu71,Q623,1
Pyu72,Q628,1
Pyu73,Q638,1
Pyu74,Q643,1
Pyu75,Q647,1
Pyu76,Q648,1
Pyu8.,Q65-Q79,2
Pyu80,Q658,1
Pyu81,Q663,1
Pyu82,Q666,1
Pyu83,Q668,1
Pyu84,Q674,1
Pyu85,Q678,1
Pyu86,Q688,1
Pyu87,Q718,1
Pyu88,Q728,1
Pyu89,Q738,1
Pyu8A,Q740,1
Pyu8B,Q742,1
Pyu8C,Q748,1
Pyu8D,Q758,1
Pyu8E,Q764,1
Pyu8F,Q766,1
Pyu8G,Q768,1
Pyu8H,Q778,1
Pyu8J,Q788,1
Pyu8K,Q791,1
Pyu8L,Q795,1
Pyu8M,Q798,1
Pyu8N,Q659,1
Pyu8P,Q769,1
Pyu8Q,Q779,1
Pyu9.,Q80-Q89,2
Pyu90,Q808,1
Pyu91,Q818,1
Pyu92,Q828,1
Pyu93,Q838,1
Pyu94,Q842,1
Pyu95,Q846,1
Pyu96,Q848,1
Pyu97,Q858,1
Pyu98,Q868,1
Pyu99,Q875,1
Pyu9A,Q878,1
Pyu9B,Q898,1
Pyu9C,Q839,1
Pyu9D,Q878,1
PyuA.,Q90-Q99,2
PyuA0,Q928,1
PyuA1,Q935,1
PyuA2,Q938,1
PyuA3,Q958,1
PyuA4,Q959,1
PyuA5,Q968,1
PyuA6,Q978,1
PyuA7,Q983,1
PyuA8,Q988,1
PyuA9,Q998,1
PyuAA,Q989,1
PyuAB,Q998,1
PyuAC,Q998,1
PyuAD,Q998,1
Pz...,Q899,1
Q....,P00-P96,2
Q0...,P00-P04,2
Q00..,P009,1
Q000.,P000,1
Q001.,P001,1
Q002.,P002,1
Q003.,P003,1
Q0030,P003,1
Q0031,P003,1
Q003z,P003,1
Q004.,P004,1
Q005.,P005,1
Q006.,P006,1
Q007.,P04,1
Q0070,P049,1
Q0071,P043,1
Q0072,P044,1
Q0073,P044,1
Q0074,P041,1
Q0075,P041,1
Q0076,P041,1
Q0077,P041,1
Q0078,P041,1
Q0079,P041,1
Q007A,P041,1
Q007B,P041,1
Q007C,P044,1
Q007w,P041,1
Q007x,P049,1
Q007y,P049,1
Q007z,P049,1
Q00y.,P008,1
Q00z.,P009,1
Q01..,P019,1
Q010.,P010,1
Q011.,P011,1
Q012.,P012,1
Q013.,P013,1
Q014.,P014,1
Q0140,P014,1
Q0141,P014,1
Q0142,P014,1
Q0143,P014,1
Q014z,P014,1
Q015.,P015,1
Q0150,P015,1
Q0151,P015,1
Q0152,P015,1
Q015z,P015,1
Q016.,P016,1
Q017.,P017,1
Q0170,P017,1
Q0171,P017,1
Q0172,P017,1
Q0173,P017,1
Q0174,P017,1
Q0175,P017,1
Q0176,P017,1
Q017y,P017,1
Q017z,P017,1
Q018.,P018,1
Q01y.,P018,1
Q01z.,P019,1
Q02..,P029,1
Q020.,P020,1
Q021.,P021,1
Q0210,P021,1
Q0211,P021,1
Q0212,P021,1
Q0213,P021,1
Q0214,P021,1
Q0215,P021,1
Q0216,P021,1
Q021y,P021,1
Q021z,P021,1
Q022.,P022,1
Q0220,P022,1
Q0221,P022,1
Q0222,P022,1
Q022y,P022,1
Q022z,P022,1
Q023.,P023,1
Q0230,P023,1
Q0231,P023,1
Q0232,P023,1
Q023z,P023,1
Q024.,P024,1
Q025.,P025,1
Q0250,P025,1
Q0251,P025,1
Q0252,P025,1
Q0253,P025,1
Q025z,P025,1
Q026.,P026,1
Q0260,P026,1
Q0261,P026,1
Q0262,P026,1
Q0263,P026,1
Q0264,P026,1
Q0265,P026,1
Q026z,P026,1
Q027.,P027,1
Q0270,P027,1
Q0271,P027,1
Q0272,P027,1
Q027z,P027,1
Q02y.,P028,1
Q02z.,P029,1
Q03..,P039,1
Q030.,P030,1
Q031.,P031,1
Q0310,P031,1
Q0311,P031,1
Q0312,P031,1
Q0313,P031,1
Q0314,P031,1
Q0315,P031,1
Q0316,P031,1
Q031y,P031,1
Q031z,P031,1
Q032.,P032,1
Q033.,P033,1
Q034.,P034,1
Q035.,P040,1
Q0350,P040,1
Q0351,P040,1
Q0352,P040,1
Q0353,P040,1
Q0354,P040,1
Q0355,P040,1
Q0356,P040,1
Q035y,P040,1
Q035z,P040,1
Q036.,P035,1
Q037.,P036,1
Q0370,P036,1
Q0371,P036,1
Q0372,P036,1
Q0373,P036,1
Q037y,P036,1
Q037z,P036,1
Q03y.,P038,1
Q03y0,P038,1
Q03y1,P038,1
Q03y2,P038,1
Q03y3,P038,1
Q03y4,P038,1
Q03y5,P032-P034,2
Q03yy,P038,1
Q03yz,P038,1
Q03z.,P038,1
Q04..,P04,1
Q040.,P042,1
Q041.,P045,1
Q042.,P046,1
Q043.,P041,1
Q04X.,P048,1
Q0z..,P000-P009,2
Q1...,P05-P08,2
Q10..,P050-P059,2
Q100.,P051,1
Q101.,P051,1
Q102.,P052,1
Q10z.,P059,1
Q11..,P070-P073,2
Q110.,P070,1
Q111.,P071,1
Q112.,P072,1
Q113.,P050,1
Q114.,P071,1
Q1140,P071,1
Q115.,P070,1
Q1150,P070,1
Q116.,P073,1
Q11z.,P073,1
Q12..,P08,1
Q120.,P080,1
Q121.,P081,1
Q122.,P082,1
Q12z.,P082,1
Q13..,P050,1
Q1y..,P05-P08,2
Q1z..,P05-P08,2
Q2...,P10-P21,2
Q20..,P159,1
Q200.,P101,1
Q2000,P101,1
Q2001,P100,1
Q2002,P100,1
Q2003,P104,1
Q2004,P112,1
Q2005,P524,1
Q2006,P108,1
Q2007,P101,1
Q200y,P108,1
Q200z,P109,1
Q201.,P12,1
Q2010,P128,1
Q2011,P120,1
Q2012,P121,1
Q2013,P122,1
Q2014,P128,1
Q2015,P123,1
Q2016,P124,1
Q2017,P123,1
Q201y,P128,1
Q201z,P129,1
Q202.,P134,1
Q203.,P138,1
Q2030,P133,1
Q2031,P133,1
Q2032,P132,1
Q2033,P133,1
Q2034,P130,1
Q2035,P138,1
Q2036,P138,1
Q203y,P138,1
Q203z,P139,1
Q204.,P115,1
Q2040,P115,1
Q2041,P115,1
Q2042,P115,1
Q2043,P115,1
Q204z,P115,1
Q205.,P113,1
Q206.,P143,1
Q2060,P143,1
Q2061,P140,1
Q2062,P141,1
Q2063,P143,1
Q206y,P143,1
Q206z,P143,1
Q2070,P142,1
Q2071,P114,1
Q2072,P149,1
Q208.,P110,1
Q20X.,P119,1
Q20y.,P158,1
Q20y0,P153,1
Q20y1,P150,1
Q20y2,P155,1
Q20y3,P155,1
Q20y4,P150,1
Q20y5,P151,1
Q20y6,P158,1
Q20y7,P153,1
Q20y8,P153,1
Q20y9,P152,1
Q20yA,P158,1
Q20yB,P152,1
Q20yC,P154,1
Q20yD,P156,1
Q20yz,P158,1
Q20z.,P159,1
Q21..,P20-P21,2
Q210.,P200,1
Q211.,P95X,1
Q212.,P200,1
Q2120,P200,1
Q2121,P200,1
Q2122,P200,1
Q212z,P200,1
Q213.,P201,1
Q2130,P201,1
Q2131,P201,1
Q2132,P201,1
Q213z,P201,1
Q214.,P209,1
Q2140,P209,1
Q2141,P209,1
Q2142,P209,1
Q214z,P209,1
Q215.,P210,1
Q216.,P211,1
Q21z.,P219,1
Q3...,P22-P28,2
Q30..,P220,1
Q31..,P23-P28,2
Q310.,P239,1
Q3100,P232,1
Q3101,P236,1
Q3102,P233,1
Q3103,P234,1
Q3104,P235,1
Q3105,P230,1
Q3106,P231,1
Q310y,P238,1
Q310z,P239,1
Q311.,P249,1
Q3110,P240,1
Q3111,P241,1
Q3112,P242,1
Q3113,P243,1
Q3114,P243,1
Q311y,P249,1
Q311z,P249,1
Q312.,P25,1
Q3120,P251,1
Q3121,P252,1
Q3122,P253,1
Q3123,P250,1
Q312y,P250,1
Q313.,P269,1
Q3130,P268,1
Q3131,P268,1
Q3132,P261,1
Q3133,P269,1
Q3134,P260,1
Q313y,P268,1
Q313z,P269,1
Q314.,P280,1
Q315.,P281,1
Q3150,P281,1
Q3151,P281,1
Q3152,P281,1
Q315z,P281,1
Q316.,P221,1
Q317.,P279,1
Q3170,P271,1
Q3171,P278,1
Q3172,P270,1
Q317y,P278,1
Q317z,P279,1
Q318.,P283,1
Q319.,P285,1
Q31y.,P28,1
Q31y0,P284,1
Q31y1,P282,1
Q31y2,P229,1
Q31y3,P285,1
Q31y4,P282,1
Q31y5,P288,1
Q31y6,P284,1
Q31yz,P288,1
Q31z.,P289,1
Q32..,P220,1
Q3y..,P288,1
Q3z..,P289,1
Q4...,P90-P96,2
Q40..,P399,1
Q400.,P350,1
Q401.,P351,1
Q402.,P358,1
Q4020,P352,1
Q4021,P372,1
Q4022,P374,1
Q4023,P371,1
Q4024,P370,1
Q4025,P373,1
Q402z,P378,1
Q403.,A33X,1
Q4030,A33X,1
Q4031,A33X,1
Q403z,A33X,1
Q404.,P38X,1
Q4040,P399,1
Q4041,P38X,1
Q404y,P368,1
Q404z,P369,1
Q405.,P390,1
Q406.,P391,1
Q4060,P391,1
Q4061,P391,1
Q4062,P391,1
Q4063,P391+B962,15
Q4064,P391+B958,15
Q4065,P391+B968,15
Q4066,P391+B978,15
Q4067,P391+A749,15
Q4068,P391+B978,15
Q406y,P391,1
Q406z,P391,1
Q407.,P375,1
Q4070,P375,1
Q4071,P375,1
Q4072,P375,1
Q4073,P375,1
Q4074,P375,1
Q4075,P368,1
Q407y,P375,1
Q407z,P375,1
Q408.,P392,1
Q4080,P392,1
Q4081,P392,1
Q4082,P392+B962,15
Q4083,P392,1
Q4084,P398,1
Q4085,P360,1
Q4086,P368,1
Q408z,P392,1
Q409.,P353,1
Q4090,P353,1
Q4091,P353,1
Q409y,P353,1
Q409z,P353,1
Q40A.,P360-P369,2
Q40A0,P362,1
Q40A1,P364,1
Q40A2,P365,1
Q40A3,P363,1
Q40V.,P379,1
Q40W.,P361,1
Q40X.,P359,1
Q40y.,P398,1
Q40y0,P369,1
Q40y1,P393,1
Q40y2,P369,1
Q40yz,P398,1
Q40z.,P399,1
Q41..,P509,1
Q410.,P509,1
Q4100,P509,1
Q4101,P505,1
Q4102,P502,1
Q4103,P501,1
Q4104,P500,1
Q4105,P503,1
Q4106,P504,1
Q4107,P509,1
Q410y,P508,1
Q410z,P509,1
Q411.,P523,1
Q4110,P520,1
Q4111,P521,1
Q4112,P522,1
Q4113,P102,1
Q4114,P522,1
Q412.,P525,1
Q4120,P103,1
Q413.,P519,1
Q4130,P519,1
Q4131,P518,1
Q4132,P510,1
Q413y,P518,1
Q413z,P519,1
Q414.,P543,1
Q4140,P540,1
Q4141,P541,1
Q4142,P542,1
Q4143,P546,1
Q414y,P543,1
Q414z,P543,1
Q415.,P544,1
Q416.,P545,1
Q4160,P545,1
Q4161,P545,1
Q4162,P545,1
Q4163,P545,1
Q4164,P545,1
Q4165,P545,1
Q416y,P545,1
Q416z,P545,1
Q417.,P52,1
Q4170,P524,1
Q4171,P526,1
Q41y.,P548,1
Q41y0,P548,1
Q41y1,P546,1
Q41y2,P540,1
Q41y3,P541,1
Q41y4,P542,1
Q41yy,P548,1
Q41yz,P549,1
Q41z.,P549,1
Q42..,P559,1
Q420.,P550,1
Q421.,P551,1
Q422.,P558,1
Q423.,P560,1
Q424.,P570,1
Q425.,P559,1
Q42X.,P569,1
Q42z.,P559,1
Q43..,P598,1
Q430.,D589,1
Q4300,P588,1
Q430z,D589,1
Q431.,P588,1
Q4310,P580,1
Q4311,P584,1
Q4312,P582,1
Q4313,P583,1
Q4314,P585,1
Q4315,P581,1
Q431y,P588,1
Q431z,P589,1
Q432.,P590,1
Q433.,P590,1
Q4330,P590,1
Q4331,P598,1
Q4332,P593,1
Q4333,P599,1
Q4334,E805,1
Q4335,E806,1
Q4336,E804,1
Q4337,E031,1
Q4338,E802,1
Q4339,E806,1
Q433A,P593,1
Q433y,P598,1
Q433z,P598,1
Q434.,P592,1
Q4340,P592,1
Q4341,P592,1
Q4342,P591,1
Q434z,P592,1
Q435.,P598,1
Q4350,P598,1
Q4351,E742,1
Q4352,E848,1
Q435z,P598,1
Q436.,P599,1
Q4360,P599,1
Q4361,P599,1
Q4362,P599,1
Q436z,P599,1
Q437.,P578,1
Q4370,P579,1
Q437z,P579,1
Q43z.,P599,1
Q44..,P70-P74,2
Q440.,P701,1
Q441.,P702,1
Q442.,P940,1
Q443.,P721,1
Q444.,P711,1
Q4440,P711,1
Q4441,P711,1
Q4442,P710,1
Q444z,P711,1
Q445.,P712,1
Q446.,P744,1
Q4460,P741,1
Q4461,P742,1
Q4462,P742,1
Q4463,P743,1
Q4464,P743,1
Q4465,P742,1
Q4466,P743,1
Q446y,P744,1
Q446z,P744,1
Q447.,P704,1
Q4470,P703,1
Q448.,P740,1
Q449.,P713,1
Q44A.,P714,1
Q44B.,P700,1
Q44T.,P749,1
Q44U.,P729,1
Q44V.,P720,1
Q44W.,P719,1
Q44X.,P709,1
Q44y0,P745,1
Q44y1,P748,1
Q44z.,P70-P74,2
Q45..,P619,1
Q450.,P53X,1
Q451.,P610,1
Q4510,P610,1
Q4511,P610,1
Q4512,P610,1
Q451y,P610,1
Q451z,P610,1
Q452.,P60X,1
Q453.,P616,1
Q454.,P611,1
Q4540,P611,1
Q4541,P611,1
Q454z,P611,1
Q455.,P614,1
Q4550,P613,1
Q456.,P612,1
Q457.,P615,1
Q4570,P615,1
Q4571,P615,1
Q457z,P615,1
Q45y.,P618,1
Q45z.,P619,1
Q46..,P78,1
Q460.,E841D P75XA,7
Q461.,P762,1
Q462.,P782,1
Q463.,P761,1
Q464.,P77X,1
Q465.,P780,1
Q466.,P760,1
Q4660,P760,1
Q4661,P768,1
Q466z,P760,1
Q46X.,P769,1
Q46y.,P788,1
Q46y0,P781,1
Q46y1,P783,1
Q46yz,P788,1
Q46z.,P789,1
Q47..,P80-P83,2
Q470.,P832,1
Q471.,P830,1
Q4710,P830,1
Q4711,P838,1
Q471z,P830,1
Q472.,P800,1
Q473.,P808,1
Q474.,P818,1
Q4740,P741,1
Q4741,P810,1
Q4742,P819,1
Q4743,P819,1
Q474z,P819,1
Q475.,P833,1
Q476.,P835,1
Q477.,P834,1
Q478.,P831,1
Q479.,P832,1
Q47y.,P838,1
Q47y0,P838,1
Q47y1,P838,1
Q47y2,P394,1
Q47yy,P838,1
Q47yz,P839,1
Q47z.,P80-P83,2
Q48..,P96,1
Q480.,P90X,1
Q481.,P913,1
Q482.,P918,1
Q4820,P914,1
Q4821,P915,1
Q482y,P918,1
Q482z,P919,1
Q483.,P92,1
Q4830,P929,1
Q4831,P921,1
Q4832,P922,1
Q4833,P920,1
Q4834,P921,1
Q4835,P923,1
Q4836,P924,1
Q4837,P925,1
Q483z,P929,1
Q484.,P93X,1
Q4840,P93X,1
Q484z,P93X,1
Q485.,P961,1
Q4850,P961,1
Q4851,P962,1
Q4852,P961,1
Q486.,P964,1
Q487.,P836,1
Q488.,P910,1
Q489.,P911,1
Q48A.,P912,1
Q48B.,R258,1
Q48C.,P298,1
Q48D.,P95X,1
Q48D0,P95X,1
Q48D1,P95X,1
Q48E.,P912,1
Q48F.,P916,1
Q48G.,P964,1
Q48H.,P917,1
Q48y.,P968,1
Q48y0,P960,1
Q48y1,P290,1
Q48y2,P942,1
Q48y3,P941,1
Q48y4,P963,1
Q48y5,Q045,1
Q48y6,P968,1
Q48y7,P968,1
Q48yz,P968,1
Q48z.,P969,1
Q49..,P29,1
Q490.,P290,1
Q491.,P291,1
Q492.,P292,1
Q493.,P293,1
Q494.,P294,1
Q49X.,P299,1
Q4y..,P968,1
Q4z..,P968,1
Qy...,P969,1
Qyu0.,P00-P04,2
Qyu00,P003,1
Qyu01,P007,1
Qyu02,P008,1
Qyu03,P018,1
Qyu04,P021,1
Qyu05,P022,1
Qyu06,P025,1
Qyu07,P026,1
Qyu08,P028,1
Qyu09,P031,1
Qyu0A,P038,1
Qyu0B,P041,1
Qyu0C,P048,1
Qyu1.,P05-P08,2
Qyu10,P071,1
Qyu11,P073,1
Qyu12,P081,1
Qyu2.,P10-P15,2
Qyu20,P108,1
Qyu21,P111,1
Qyu22,P128,1
Qyu23,P131,1
Qyu24,P143,1
Qyu25,P158,1
Qyu26,P119,1
Qyu27,P148,1
Qyu3.,P20-P29,2
Qyu30,P228,1
Qyu31,P236,1
Qyu32,P238,1
Qyu33,P248,1
Qyu34,P258,1
Qyu35,P268,1
Qyu36,P278,1
Qyu37,P281,1
Qyu38,P284,1
Qyu39,P288,1
Qyu3A,P298,1
Qyu3B,P299,1
Qyu4.,P35-P39,2
Qyu40,P358,1
Qyu41,P363,1
Qyu42,P368,1
Qyu43,P374,1
Qyu44,P378,1
Qyu45,P398,1
Qyu46,P398,1
Qyu47,P359,1
Qyu48,P361,1
Qyu49,P379,1
Qyu5.,P50-P61,2
Qyu50,P508,1
Qyu51,P518,1
Qyu52,P528,1
Qyu53,P543,1
Qyu54,P548,1
Qyu55,P558,1
Qyu56,P569,1
Qyu57,P578,1
Qyu58,P584,1
Qyu59,P588,1
Qyu5A,P592,1
Qyu5B,P598,1
Qyu5C,P614,1
Qyu5D,P616,1
Qyu5E,P618,1
Qyu5F,P529,1
Qyu6.,P70-P74,2
Qyu60,P704,1
Qyu61,P708,1
Qyu62,P711,1
Qyu63,P718,1
Qyu64,P722,1
Qyu65,P728,1
Qyu66,P744,1
Qyu67,P748,1
Qyu68,P709,1
Qyu69,P719,1
Qyu6A,P720,1
Qyu6B,P729,1
Qyu6C,P749,1
Qyu7.,P75-P78,2
Qyu70,P768,1
Qyu71,P781,1
Qyu72,P788,1
Qyu73,P769,1
Qyu8.,P80-P83,2
Qyu80,P808,1
Qyu81,P818,1
Qyu82,P833,1
Qyu83,P838,1
Qyu84,P809,1
QyuA.,P90-P96,2
QyuA0,P918,1
QyuA1,P928,1
QyuA2,P948,1
QyuA3,P968,1
QyuA4,P949,1
QyuA5,P965,1
Qz...,P969,1
R....,R00-R99X,2
R0...,R00-R99X,2
R00..,R50-R69,2
R000.,R401+R402,15
R0000,R400,1
R0001,R400,1
R0002,R401,1
R0003,R402,1
R0004,R402,1
R0005,R401,1
R000z,R401-R402,2
R001.,R440-R443,2
R0010,R440,1
R0011,R442,1
R0012,R442,1
R0013,R442,1
R0014,R441,1
R001z,R443,1
R002.,R55X,1
R0020,R55X,1
R0021,R55X,1
R0022,R55X,1
R0023,R55X,1
R0024,R55X,1
R0025,R55X,1
R0026,R55X,1
R0027,R55X,1
R002z,R55X,1
R003.,R568,1
R0030,R560,1
R0031,R568,1
R0032,R568,1
R0033,R568,1
R0034,R568,1
R003y,R568,1
R003z,R568,1
R004.,R42X,1
R0040,R42X,1
R0041,R42X,1
R0042,R42X,1
R0043,R42X,1
R0044,R42X,1
R004z,R42X,1
R005.,G47,1
R0050,G479,1
R0051,G470+G473,15
R0052,G470,1
R0053,G471+G473,15
R0054,G471,1
R0055,G472,1
R0056,G472,1
R0057,G472,1
R0058,G472,1
R0059,G472,1
R005z,G479,1
R006.,R509,1
R0060,R508,1
R0061,R509,1
R0062,R509,1
R0063,R508,1
R0064,R502,1
R006y,R508,1
R006z,R509,1
R007.,R53X,1
R0070,R53X,1
R0071,R53X,1
R0072,R53X,1
R0073,R53X,1
R0074,R53X,1
R0075,R53X,1
R0076,R53X+B91X,15
R007z,R53X,1
R008.,R619,1
R0080,R619,1
R0081,R619,1
R0082,R610,1
R0083,R611,1
R0084,R619,1
R0085,G508,1
R008z,R619,1
R009.,R410,1
R0090,R410,1
R00A.,R268,1
R00B.,R659,1
R00B0,R650,1
R00B1,R651,1
R00B2,R652,1
R00B3,R653,1
R00C.,R263,1
R00z.,R688,1
R00z0,R412,1
R00z1,R688,1
R00z2,R529,1
R00z3,R680,1
R00z4,R688,1
R00z5,R411,1
R00z6,R452,1
R00z7,R453,1
R00z8,R454,1
R00z9,R455,1
R00zA,R456,1
R00zB,R520,1
R00zC,R521,1
R00zD,R451,1
R00zW,R457,1
R00zX,R410,1
R00zz,R688,1
R01..,R25-R29,2
R010.,R258,1
R0100,R250,1
R0101,R253,1
R0102,R252,1
R0103,R251,1
R0104,R258,1
R0105,R250,1
R0106,R252,1
R010z,R258,1
R011.,R438,1
R0110,R430,1
R0111,R431,1
R0112,R432,1
R011z,R438,1
R012.,R268,1
R0120,R260,1
R0121,R261,1
R0122,R261,1
R0123,R260,1
R0124,R268,1
R012z,R268,1
R013.,R278,1
R0130,R270,1
R0131,R278,1
R0132,R278,1
R013z,R278,1
R014.,R298,1
R0140,R298,1
R014z,R298,1
R015.,R683,1
R016.,R291,1
R0160,R291,1
R0161,R291,1
R016z,R291,1
R017.,R290,1
R0170,R290,1
R017z,R290,1
R01z.,R298,1
R01z0,R293,1
R01z1,R529,1
R01z2,R529,1
R01z3,R298,1
R01z4,R298,1
R01z5,R298,1
R01z6,R296,1
R01zz,R298,1
R02..,R20-R23,2
R020.,R208,1
R0200,R200,1
R0201,R208,1
R0202,R202,1
R0203,R202,1
R0204,R203,1
R0205,R201,1
R0206,R208,1
R0207,R202,1
R0208,R202,1
R0209,R208,1
R020A,R208,1
R020z,R208,1
R021.,R21X,1
R0210,R21X,1
R0211,R21X,1
R021z,R21X,1
R022.,R229,1
R0220,R229,1
R0221,R229,1
R0222,R229,1
R0223,R229,1
R0224,R223,1
R0225,R224,1
R0226,R227,1
R0227,R222,1
R0228,R222,1
R0229,R224,1
R022A,R222,1
R022B,R223,1
R022C,R224,1
R022D,R224,1
R022E,R224,1
R022F,R224,1
R022G,R223,1
R022H,R223,1
R022I,R224,1
R022K,R222,1
R022z,R229,1
R023.,R609,1
R0230,R601,1
R0231,R601,1
R0232,R609,1
R0233,R600,1
R0234,R600,1
R023z,R609,1
R024.,R17X,1
R0240,R17X,1
R0241,R17X,1
R024z,R17X,1
R025.,R230,1
R026.,R231+R232,15
R0260,R231,1
R0261,R232,1
R0262,R232,1
R026z,R238,1
R027.,R233,1
R0270,R233,1
R027z,R233,1
R028.,R234,1
R0280,R234,1
R0281,R234,1
R0282,R234,1
R028z,R234,1
R029.,R208,1
R02z.,R238,1
R03..,R62-R63,2
R030.,R630,1
R0300,R630,1
R030z,R630,1
R031.,R635,1
R032.,R634,1
R033.,R633,1
R0330,R633,1
R0331,R633,1
R033z,R633,1
R034.,R629,1
R0340,R620,1
R0341,R628,1
R0342,R628,1
R0343,R628,1
R0344,R628,1
R0345,R628,1
R0346,E343,1
R0347,R620,1
R0348,R628,1
R0349,R628,1
R034A,R620,1
R034B,R620,1
R034C,R620,1
R034D,R628,1
R034E,R629,1
R034y,R628,1
R034z,R629,1
R035.,R631,1
R0350,R631,1
R035z,R631,1
R036.,R632,1
R0360,R632,1
R0361,R632,1
R036z,R632,1
R037.,R636,1
R03z.,R62-R63,2
R03z0,R688,1
R03zz,R62-R63,2
R04..,R688,1
R040.,R51X,1
R0400,R51X,1
R040z,R51X,1
R041.,R070,1
R042.,R227,1
R0420,R229,1
R0421,R229,1
R0422,R229,1
R0423,R900,1
R0424,R220,1
R0425,R221,1
R0426,R900,1
R0427,R220,1
R0428,R220,1
R0429,R220,1
R042A,R220,1
R042B,R220,1
R042C,R220,1
R042D,R220,1
R042z,R229,1
R043.,R470,1
R044.,R498,1
R0440,R498,1
R0441,R491,1
R0442,R491,1
R0443,R498,1
R0444,R490,1
R0445,R490,1
R0446,R492,1
R0447,R492,1
R0448,R498,1
R044z,R498,1
R045.,R478,1
R0450,R471,1
R0451,R470,1
R0452,R478,1
R0453,R478,1
R0454,R478,1
R045z,R478,1
R046.,R488,1
R0460,R488,1
R0461,R480,1
R0462,R488,1
R0463,R480,1
R0464,R488,1
R0465,R481,1
R0466,R488,1
R0467,R482,1
R0468,R482,1
R0469,R482,1
R046z,R488,1
R047.,R040,1
R048.,R041,1
R04z.,R688,1
R04z0,R068,1
R04z1,R196,1
R04z2,R065,1
R04z3,R067,1
R04z4,J348,1
R04zz,R688,1
R05..,R00-R09,2
R050.,R000,1
R051.,R002,1
R0510,R002,1
R051z,R002,1
R052.,R011,1
R0520,R010,1
R0521,R011,1
R0522,R010,1
R0523,R010,1
R052z,R010,1
R053.,R012,1
R0530,R012,1
R0531,R012,1
R0532,R012,1
R0533,R012,1
R053z,R012,1
R054.,R02X,1
R0540,R02X,1
R0541,R02X,1
R0542,E145,1
R0543,E145,1
R054z,R02X,1
R055.,R579,1
R0550,R579,1
R0551,R570,1
R0552,R578,1
R0553,R578,1
R0554,R571,1
R0555,R572,1
R055z,R579,1
R056.,R599,1
R0560,R591,1
R0561,R599,1
R0562,D474,1
R0563,R591,1
R0564,R590,1
R0565,R591,1
R056z,R599,1
R059.,R001,1
R05W.,R001,1
R05X.,R008,1
R05z.,R098,1
R05z0,R098,1
R05z1,R098,1
R05zz,R00-R01,2
R06..,R04-R09,2
R060.,R04-R09,2
R0600,R098,1
R0601,R064,1
R0602,R060,1
R0603,R068,1
R0604,R068,1
R0605,R063,1
R0606,R060,1
R0607,R068,1
R0608,R060,1
R0609,R062,1
R060A,R060,1
R060B,R065,1
R060C,R068,1
R060D,R068,1
R060E,R062,1
R060F,R062,1
R060G,R062,1
R060H,R062,1
R060z,R068,1
R061.,R061,1
R062.,R05X,1
R0620,R05X,1
R0621,R05X,1
R063.,R042,1
R0630,R042,1
R0631,R048,1
R063z,R042,1
R064.,R093,1
R0640,R093,1
R0641,R093,1
R0642,R093,1
R0643,R093,1
R064z,R093,1
R065.,R071-R074,2
R0650,R074,1
R0651,R072,1
R0652,R073,1
